Iteration	A_taiwaniana_6137_A	A_taiwaniana_6137_B	A_tenuisecta_sp2_8704_A	A_tenuisecta_sp2_8704_B	A_tenuisecta_sp3_8745_A	A_tenuisecta_sp3_8745_B	C_diaphana_6380_A	C_diaphana_6380_B	C_fragilis_sp1_7009_A	C_fragilis_sp1_7009_B	C_fragilis_sp2_7248_A	C_fragilis_sp2_7248_B	C_montana_7943_A	C_montana_7943_B	C_pellucida_6055_A	C_pellucida_6055_B	C_sudetica_8674_A	C_sudetica_8674_B	C_tasmanica_6379_A	C_tasmanica_6379_B	C_tenuis_6387_A	C_tenuis_6387_B	C_utahensis_6848_A	C_utahensis_6848_B	G_continentale_6979_A	G_continentale_6979_B	G_oyamense_sp2_8739_A	G_oyamense_sp2_8739_B	G_remotepinnatum_4862_A	G_remotepinnatum_4862_B	G_robertianum_7945_A	G_robertianum_7945_B
4256	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4257	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4258	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4259	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4260	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4261	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4262	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4263	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4264	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4265	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4266	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4267	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4268	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4269	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4270	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4271	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4272	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4273	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4274	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4275	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4276	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4277	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4278	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4279	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4280	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4281	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4282	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4283	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4284	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4285	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4286	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4287	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4288	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4289	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4290	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4291	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4292	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4293	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4294	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4295	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4296	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4297	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4298	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4299	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4300	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4301	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4302	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4303	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4304	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4305	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4306	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4307	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4308	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4309	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4310	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4311	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy1	7945_copy2
4312	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy2	6979_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy1	7945_copy2
