Iteration	A_taiwaniana_6137_A	A_taiwaniana_6137_B	A_tenuisecta_sp2_8704_A	A_tenuisecta_sp2_8704_B	A_tenuisecta_sp3_8745_A	A_tenuisecta_sp3_8745_B	C_diaphana_6380_A	C_diaphana_6380_B	C_fragilis_sp1_7009_A	C_fragilis_sp1_7009_B	C_fragilis_sp2_7248_A	C_fragilis_sp2_7248_B	C_montana_7943_A	C_montana_7943_B	C_pellucida_6055_A	C_pellucida_6055_B	C_sudetica_8674_A	C_sudetica_8674_B	C_tasmanica_6379_A	C_tasmanica_6379_B	C_tenuis_6387_A	C_tenuis_6387_B	C_utahensis_6848_A	C_utahensis_6848_B	G_continentale_6979_A	G_continentale_6979_B	G_dryopteris_7981_A	G_dryopteris_7981_B	G_dryopteris_7981_C	G_dryopteris_7981_D	G_oyamense_sp2_8739_A	G_oyamense_sp2_8739_B	G_remotepinnatum_4862_A	G_remotepinnatum_4862_B	G_robertianum_7945_A	G_robertianum_7945_B	xCystocarpium_7974_A	xCystocarpium_7974_B	xCystocarpium_7974_C	xCystocarpium_7974_D
1604	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1605	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1606	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1607	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1608	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1609	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1610	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1611	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1612	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1613	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1614	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1615	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1616	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1617	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1618	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1619	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1620	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1621	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1622	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1623	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1624	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1625	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1626	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1627	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1628	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1629	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1630	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1631	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1632	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1633	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1634	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1635	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1636	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1637	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1638	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1639	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1640	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1641	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1642	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1643	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1644	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1645	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1646	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1647	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1648	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1649	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy1	6380_copy2	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy1	8739_copy2	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
1650	6137_copy1	6137_copy2	8704_copy1	8704_BLANK	8745_copy2	8745_copy1	6380_copy2	6380_copy1	7009_copy1	7009_copy2	7248_copy1	7248_copy2	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_copy1	6379_copy2	6387_copy2	6387_copy1	6848_copy1	6848_BLANK	6979_copy2	6979_copy1	7981_copy1	7981_copy3	7981_BLANK	7981_copy2	8739_copy2	8739_copy1	4862_copy2	4862_copy1	7945_copy1	7945_copy2	7974_copy4	7974_copy1	7974_copy2	7974_copy3
